shuttle_id;review_scores_rating;review_scores_comfort;review_scores_amenities;review_scores_trip;review_scores_crew;review_scores_location;review_scores_price;number_of_reviews;reviews_per_month
71439;87.0;10.0;9.0;10.0;10.0;9.0;9.0;3;0.09
61505;95.0;10.0;9.0;10.0;10.0;10.0;10.0;4;0.74
35574;100.0;10.0;9.0;10.0;10.0;7.0;10.0;2;1.03
74655;98.0;10.0;10.0;10.0;10.0;10.0;10.0;80;1.39
53658;87.0;9.0;10.0;10.0;9.0;10.0;10.0;3;1.53
2927;78.0;8.0;8.0;8.0;9.0;8.0;8.0;35;0.58
14960;91.0;9.0;9.0;10.0;10.0;9.0;9.0;173;2.9
60540;100.0;9.0;9.0;10.0;10.0;10.0;10.0;3;0.09
33109;98.0;10.0;10.0;10.0;10.0;10.0;10.0;76;1.27
41408;;;;;;;;0;
41228;93.0;10.0;10.0;10.0;10.0;9.0;10.0;4;0.07
7167;90.0;10.0;9.0;9.0;10.0;9.0;9.0;21;0.37
10484;94.0;10.0;10.0;9.0;9.0;9.0;9.0;23;0.46
20274;90.0;10.0;9.0;9.0;9.0;9.0;9.0;9;0.15
30870;97.0;10.0;10.0;10.0;10.0;9.0;10.0;7;0.12
5039;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.04
74874;;;;;;;;0;
37424;93.0;10.0;8.0;9.0;10.0;10.0;9.0;4;0.09
71676;98.0;10.0;9.0;10.0;10.0;9.0;10.0;28;0.49
16358;92.0;9.0;9.0;10.0;10.0;9.0;9.0;17;0.28
72563;96.0;10.0;9.0;10.0;10.0;9.0;10.0;63;1.45
62579;;;;;;;;0;
37490;95.0;10.0;9.0;10.0;10.0;9.0;9.0;67;1.12
14569;94.0;10.0;10.0;10.0;10.0;10.0;10.0;14;0.34
49276;94.0;10.0;10.0;10.0;10.0;10.0;10.0;99;1.76
20559;88.0;9.0;9.0;9.0;10.0;8.0;9.0;27;0.44
25812;90.0;10.0;9.0;10.0;10.0;9.0;9.0;2;0.18
53453;;;;;;;;0;
69609;91.0;9.0;9.0;10.0;10.0;9.0;9.0;11;0.19
5414;85.0;8.0;8.0;9.0;9.0;8.0;9.0;19;0.33
51893;;;;;;;;0;
32317;95.0;10.0;10.0;10.0;10.0;10.0;10.0;88;2.18
36497;80.0;8.0;9.0;7.0;10.0;8.0;7.0;2;0.04
71906;87.0;7.0;7.0;8.0;9.0;9.0;8.0;4;0.08
30688;;;;;;;;0;
76210;88.0;9.0;8.0;9.0;9.0;9.0;9.0;16;0.31
68600;99.0;10.0;10.0;10.0;10.0;10.0;10.0;22;0.58
32678;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.02
21867;97.0;10.0;10.0;10.0;10.0;10.0;10.0;333;7.84
10579;100.0;10.0;10.0;9.0;9.0;10.0;10.0;4;0.07
18175;100.0;9.0;8.0;10.0;10.0;10.0;9.0;4;0.07
48710;97.0;10.0;10.0;10.0;10.0;10.0;9.0;50;0.9
13664;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.02
1066;98.0;10.0;10.0;10.0;10.0;10.0;9.0;13;0.22
68030;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;0.16
20570;96.0;10.0;10.0;9.0;10.0;10.0;9.0;14;0.23
50736;100.0;10.0;10.0;10.0;10.0;10.0;10.0;12;0.21
61365;94.0;10.0;9.0;10.0;10.0;10.0;9.0;70;1.18
60186;96.0;10.0;9.0;10.0;10.0;10.0;10.0;97;1.69
17731;;;;;;;;0;
28334;98.0;9.0;9.0;10.0;10.0;9.0;10.0;23;0.5
59799;93.0;10.0;9.0;10.0;10.0;9.0;9.0;9;0.15
7901;;;;;;;;0;
75018;81.0;8.0;6.0;10.0;10.0;8.0;7.0;2;0.03
48643;63.0;6.0;7.0;7.0;8.0;9.0;6.0;6;0.14
68609;;;;;;;;0;
46777;87.0;9.0;9.0;9.0;9.0;9.0;9.0;22;0.91
25362;92.0;10.0;9.0;9.0;9.0;10.0;9.0;82;1.37
31069;96.0;10.0;9.0;10.0;10.0;10.0;9.0;25;0.46
47109;92.0;9.0;9.0;10.0;10.0;9.0;9.0;209;3.44
59648;94.0;9.0;8.0;10.0;10.0;8.0;9.0;7;0.12
62110;95.0;10.0;10.0;10.0;10.0;10.0;9.0;17;0.29
21569;;;;;;;;0;
32145;81.0;8.0;8.0;9.0;9.0;9.0;8.0;56;0.92
37220;89.0;9.0;9.0;9.0;9.0;10.0;9.0;97;1.64
63693;;;;;;;;0;
27708;95.0;10.0;9.0;10.0;10.0;10.0;9.0;411;6.79
47231;98.0;10.0;10.0;10.0;10.0;9.0;10.0;20;0.33
37608;98.0;10.0;10.0;10.0;10.0;10.0;10.0;28;0.47
38844;88.0;9.0;9.0;9.0;9.0;9.0;8.0;13;0.23
24647;;;;;;;;0;
9216;;;;;;;;0;
64879;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.07
67052;98.0;10.0;10.0;10.0;10.0;9.0;10.0;24;0.88
29624;;;;;;;;0;
21134;100.0;10.0;10.0;10.0;10.0;10.0;8.0;2;0.04
16179;98.0;10.0;10.0;10.0;10.0;9.0;10.0;18;0.7
38735;;;;;;;;0;
27386;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.12
52378;97.0;10.0;10.0;10.0;10.0;10.0;9.0;94;1.57
5044;93.0;8.0;8.0;7.0;10.0;7.0;8.0;3;0.05
6244;91.0;9.0;10.0;10.0;10.0;10.0;10.0;22;0.87
43393;;;;;;;;0;
48812;95.0;9.0;8.0;10.0;10.0;10.0;10.0;4;0.07
37195;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.05
5368;88.0;9.0;8.0;9.0;9.0;9.0;9.0;83;1.37
27429;100.0;10.0;10.0;10.0;10.0;10.0;10.0;11;0.27
43938;89.0;10.0;9.0;10.0;10.0;10.0;8.0;27;0.45
40971;80.0;8.0;9.0;9.0;8.0;9.0;7.0;10;0.17
48916;85.0;9.0;9.0;9.0;9.0;9.0;9.0;4;0.07
11239;97.0;10.0;10.0;10.0;10.0;9.0;9.0;14;0.25
11170;;;;;;;;0;
25942;100.0;10.0;10.0;10.0;10.0;8.0;9.0;2;0.04
70890;90.0;10.0;9.0;9.0;9.0;10.0;9.0;26;0.44
4655;96.0;10.0;10.0;10.0;10.0;10.0;9.0;32;0.57
46567;96.0;10.0;10.0;9.0;10.0;9.0;9.0;35;0.64
59215;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.02
4855;98.0;10.0;9.0;10.0;10.0;10.0;10.0;9;0.15
394;95.0;9.0;10.0;10.0;10.0;9.0;9.0;4;0.08
41068;94.0;9.0;9.0;10.0;10.0;10.0;9.0;142;2.41
46949;93.0;9.0;9.0;10.0;10.0;10.0;9.0;193;3.27
18082;94.0;10.0;10.0;10.0;10.0;10.0;9.0;14;0.25
16716;95.0;10.0;10.0;10.0;10.0;9.0;10.0;93;1.57
583;;;;;;;;1;0.05
7444;98.0;10.0;9.0;10.0;10.0;9.0;10.0;46;0.77
16202;91.0;9.0;9.0;10.0;10.0;10.0;9.0;17;0.62
60529;94.0;9.0;9.0;10.0;10.0;9.0;9.0;18;0.32
55209;97.0;10.0;10.0;10.0;10.0;9.0;9.0;27;0.45
46250;;;;;;;;0;
3663;;;;;;;;0;
58340;92.0;10.0;9.0;10.0;10.0;10.0;9.0;190;3.25
28176;;;;;;;;1;0.2
10680;80.0;10.0;8.0;4.0;8.0;10.0;8.0;1;0.02
62943;98.0;10.0;10.0;10.0;10.0;10.0;9.0;9;0.52
55400;97.0;10.0;10.0;10.0;10.0;10.0;9.0;7;0.12
62690;92.0;10.0;9.0;10.0;10.0;9.0;9.0;34;0.71
59119;76.0;8.0;8.0;8.0;8.0;9.0;8.0;67;1.11
53582;100.0;10.0;10.0;10.0;10.0;9.0;10.0;3;0.15
74220;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.05
51765;86.0;9.0;9.0;10.0;9.0;10.0;9.0;60;1.08
71454;77.0;8.0;7.0;9.0;8.0;8.0;8.0;8;0.13
67365;95.0;10.0;9.0;10.0;10.0;9.0;9.0;32;0.53
65204;97.0;10.0;10.0;10.0;10.0;10.0;9.0;6;0.13
9867;88.0;9.0;8.0;10.0;9.0;9.0;9.0;26;0.49
61333;93.0;10.0;9.0;9.0;10.0;9.0;9.0;45;0.78
62571;90.0;10.0;4.0;9.0;9.0;10.0;9.0;3;0.19
60614;88.0;10.0;9.0;10.0;10.0;10.0;9.0;29;0.6
53436;97.0;10.0;9.0;10.0;10.0;10.0;9.0;41;0.69
27212;100.0;10.0;10.0;10.0;10.0;10.0;10.0;11;8.05
46707;95.0;9.0;10.0;10.0;10.0;9.0;9.0;162;2.71
69737;92.0;10.0;8.0;9.0;10.0;8.0;10.0;5;0.08
71794;89.0;9.0;8.0;9.0;10.0;10.0;9.0;23;0.41
20063;;;;;;;;0;
63916;86.0;9.0;7.0;10.0;10.0;10.0;8.0;10;0.19
69124;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.07
49289;;;;;;;;0;
35427;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.07
23106;98.0;10.0;10.0;10.0;10.0;10.0;10.0;59;0.98
6498;96.0;10.0;9.0;10.0;10.0;10.0;10.0;6;0.12
48258;;;;;;;;0;
62949;;;;;;;;0;
55957;93.0;9.0;9.0;9.0;10.0;10.0;8.0;8;0.18
73719;90.0;9.0;9.0;9.0;10.0;10.0;9.0;123;2.08
9782;86.0;9.0;9.0;9.0;9.0;9.0;9.0;113;2.01
51785;97.0;10.0;10.0;10.0;10.0;9.0;10.0;116;2.0
18099;;;;;;;;0;
41459;95.0;10.0;10.0;10.0;10.0;8.0;9.0;96;1.62
11670;91.0;9.0;9.0;10.0;9.0;9.0;9.0;42;0.78
65912;92.0;9.0;9.0;9.0;9.0;10.0;9.0;50;0.83
40696;;;;;;;;0;
44478;95.0;10.0;9.0;10.0;10.0;10.0;10.0;29;0.48
23891;94.0;10.0;9.0;10.0;10.0;9.0;10.0;48;0.82
9543;97.0;9.0;10.0;10.0;10.0;10.0;9.0;20;0.36
74597;98.0;10.0;10.0;10.0;10.0;9.0;10.0;47;0.94
5424;;;;;;;;0;
9043;80.0;6.0;8.0;10.0;10.0;8.0;8.0;1;0.02
51604;87.0;9.0;9.0;9.0;9.0;9.0;9.0;289;4.89
59130;93.0;10.0;9.0;10.0;10.0;9.0;9.0;11;0.18
10629;;;;;;;;0;
4476;;;;;;;;0;
75015;97.0;10.0;10.0;10.0;10.0;8.0;10.0;1;0.02
39957;97.0;10.0;10.0;10.0;10.0;10.0;10.0;18;0.3
6731;97.0;10.0;10.0;9.0;10.0;10.0;10.0;7;0.12
4611;100.0;10.0;10.0;10.0;9.0;10.0;9.0;7;0.97
3423;94.0;10.0;9.0;10.0;10.0;9.0;10.0;67;1.16
57949;83.0;10.0;9.0;10.0;9.0;9.0;9.0;8;0.13
56603;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.24
63589;98.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.22
9358;;;;;;;;0;
22637;100.0;10.0;9.0;10.0;10.0;10.0;10.0;5;0.18
9107;98.0;9.0;10.0;10.0;10.0;9.0;10.0;18;0.3
40177;97.0;10.0;10.0;10.0;10.0;10.0;9.0;64;1.27
60786;96.0;10.0;10.0;10.0;10.0;10.0;9.0;7;0.19
73927;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.05
76897;80.0;8.0;9.0;9.0;9.0;9.0;8.0;4;0.08
70993;90.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.08
20547;97.0;10.0;9.0;10.0;10.0;10.0;10.0;7;0.12
41822;97.0;10.0;10.0;10.0;10.0;10.0;10.0;468;8.26
61262;98.0;10.0;10.0;10.0;10.0;9.0;10.0;23;0.41
60514;96.0;10.0;9.0;10.0;10.0;9.0;10.0;90;3.68
49479;;;;;;;;0;
36603;99.0;10.0;10.0;10.0;10.0;10.0;10.0;100;1.75
51946;93.0;9.0;9.0;9.0;10.0;9.0;9.0;17;0.29
66235;90.0;10.0;9.0;10.0;9.0;10.0;9.0;46;0.81
7419;98.0;10.0;10.0;10.0;10.0;9.0;10.0;99;1.72
50401;;;;;;;;0;
11805;96.0;10.0;10.0;10.0;10.0;9.0;10.0;17;0.29
3433;;;;;;;;0;
13828;97.0;10.0;10.0;10.0;10.0;9.0;9.0;8;0.18
45999;98.0;10.0;10.0;10.0;10.0;10.0;10.0;17;0.3
41079;98.0;10.0;10.0;10.0;10.0;9.0;10.0;44;1.04
10689;93.0;9.0;10.0;10.0;10.0;9.0;9.0;237;4.02
5273;;;;;;;;0;
59296;95.0;10.0;9.0;10.0;10.0;9.0;9.0;91;2.16
5561;96.0;10.0;10.0;10.0;10.0;9.0;9.0;49;0.85
66873;99.0;10.0;10.0;10.0;10.0;10.0;10.0;193;3.3
7953;96.0;10.0;9.0;10.0;10.0;10.0;10.0;113;2.01
57033;95.0;10.0;10.0;10.0;10.0;9.0;9.0;11;0.43
49702;99.0;10.0;10.0;10.0;10.0;10.0;10.0;116;1.94
66471;90.0;10.0;9.0;9.0;10.0;10.0;9.0;43;1.33
44006;;;;;;;;0;
7583;98.0;10.0;10.0;9.0;10.0;10.0;10.0;13;0.29
8364;;;;;;;;0;
45607;100.0;10.0;10.0;10.0;10.0;10.0;10.0;14;6.46
50213;98.0;10.0;10.0;10.0;10.0;9.0;10.0;88;1.55
43528;91.0;9.0;9.0;10.0;10.0;8.0;9.0;23;0.4
39070;95.0;10.0;8.0;10.0;10.0;9.0;9.0;4;0.07
46232;95.0;10.0;9.0;10.0;10.0;10.0;9.0;19;0.33
796;96.0;10.0;10.0;10.0;9.0;10.0;10.0;15;0.26
52446;91.0;9.0;9.0;9.0;9.0;9.0;9.0;51;0.9
21189;86.0;9.0;9.0;9.0;9.0;9.0;9.0;38;0.69
37191;96.0;10.0;10.0;9.0;9.0;9.0;10.0;19;0.38
48563;88.0;8.0;8.0;10.0;9.0;8.0;9.0;6;0.11
28382;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
68826;93.0;9.0;9.0;10.0;10.0;9.0;9.0;33;0.91
49154;92.0;9.0;9.0;10.0;10.0;10.0;9.0;60;1.02
65513;100.0;8.0;10.0;10.0;10.0;8.0;10.0;1;0.03
42690;85.0;9.0;8.0;9.0;9.0;9.0;8.0;70;1.18
15505;94.0;10.0;10.0;10.0;10.0;10.0;9.0;130;2.27
19543;100.0;;;;10.0;10.0;10.0;1;0.02
77002;100.0;9.0;10.0;10.0;10.0;10.0;9.0;2;0.04
43186;96.0;10.0;9.0;10.0;10.0;10.0;10.0;9;0.15
56197;100.0;8.0;6.0;10.0;10.0;8.0;8.0;1;0.02
7867;97.0;10.0;9.0;10.0;10.0;10.0;9.0;40;1.04
69437;97.0;10.0;10.0;10.0;10.0;10.0;10.0;21;0.37
3530;97.0;10.0;10.0;10.0;10.0;9.0;10.0;16;0.27
24632;93.0;9.0;9.0;10.0;10.0;10.0;9.0;117;2.1
40579;93.0;9.0;10.0;10.0;10.0;9.0;9.0;4;0.08
23739;99.0;10.0;10.0;10.0;10.0;10.0;10.0;14;3.44
64503;95.0;10.0;9.0;10.0;10.0;9.0;10.0;24;0.42
29247;91.0;9.0;9.0;10.0;10.0;10.0;9.0;30;0.54
15876;94.0;10.0;10.0;10.0;10.0;9.0;9.0;85;1.43
35852;92.0;9.0;9.0;10.0;10.0;9.0;9.0;19;0.33
41199;96.0;10.0;8.0;10.0;10.0;10.0;10.0;14;0.24
48341;88.0;9.0;9.0;10.0;9.0;9.0;9.0;40;0.7
31363;93.0;9.0;10.0;10.0;10.0;10.0;10.0;16;2.03
13231;90.0;9.0;8.0;10.0;10.0;9.0;9.0;130;2.22
39375;97.0;10.0;9.0;10.0;10.0;9.0;10.0;60;1.03
38686;;;;;;;;1;0.02
4238;99.0;10.0;10.0;10.0;10.0;10.0;10.0;26;0.47
67833;96.0;10.0;10.0;10.0;10.0;9.0;9.0;25;0.43
46624;98.0;10.0;10.0;10.0;10.0;10.0;10.0;118;2.11
67669;99.0;10.0;10.0;10.0;10.0;10.0;9.0;40;0.7
31862;100.0;9.0;6.0;10.0;10.0;10.0;8.0;3;0.07
43088;80.0;9.0;6.0;10.0;10.0;8.0;9.0;3;0.05
69939;96.0;10.0;10.0;10.0;10.0;10.0;10.0;10;0.2
60866;96.0;10.0;9.0;10.0;10.0;10.0;10.0;25;0.43
58738;98.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.5
49191;88.0;10.0;9.0;10.0;10.0;10.0;9.0;39;1.48
34484;94.0;10.0;10.0;10.0;10.0;10.0;9.0;132;2.24
36377;;;;;;;;0;
70971;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.06
2852;;;;;;;;0;
6546;;;;;;;;0;
34982;100.0;10.0;10.0;10.0;10.0;10.0;8.0;2;0.08
54188;90.0;10.0;9.0;10.0;10.0;8.0;9.0;3;0.11
10995;88.0;9.0;9.0;10.0;9.0;9.0;9.0;6;0.14
21556;81.0;9.0;9.0;8.0;8.0;9.0;8.0;21;0.45
7177;92.0;9.0;8.0;10.0;10.0;9.0;9.0;5;0.09
41625;91.0;10.0;10.0;10.0;10.0;9.0;9.0;120;2.09
9905;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.09
20142;94.0;9.0;9.0;10.0;10.0;9.0;9.0;14;0.26
39778;96.0;10.0;10.0;10.0;10.0;10.0;9.0;31;0.72
23877;93.0;9.0;9.0;10.0;10.0;10.0;9.0;107;2.59
44517;99.0;10.0;10.0;10.0;10.0;10.0;10.0;38;1.14
62934;96.0;10.0;10.0;10.0;10.0;9.0;9.0;106;1.87
52545;88.0;9.0;8.0;9.0;10.0;9.0;9.0;47;0.81
45602;98.0;10.0;10.0;10.0;10.0;8.0;9.0;8;0.14
5955;94.0;10.0;9.0;10.0;10.0;10.0;9.0;10;0.17
23711;96.0;10.0;10.0;10.0;10.0;10.0;10.0;221;3.79
11189;97.0;10.0;10.0;10.0;10.0;9.0;10.0;7;0.12
57027;93.0;10.0;9.0;10.0;10.0;9.0;9.0;42;0.74
62634;95.0;9.0;9.0;10.0;10.0;10.0;9.0;190;3.3
48730;97.0;10.0;10.0;10.0;10.0;9.0;10.0;15;0.75
25020;94.0;10.0;9.0;10.0;10.0;9.0;10.0;208;6.22
13698;97.0;10.0;10.0;10.0;10.0;10.0;9.0;18;0.56
33985;92.0;9.0;9.0;9.0;9.0;9.0;9.0;15;0.25
14162;98.0;10.0;9.0;10.0;10.0;10.0;9.0;9;0.16
43668;93.0;10.0;9.0;10.0;10.0;10.0;9.0;10;0.2
54997;96.0;10.0;10.0;10.0;10.0;10.0;9.0;42;1.13
22672;93.0;9.0;9.0;10.0;10.0;9.0;9.0;89;1.56
53152;97.0;10.0;10.0;10.0;10.0;10.0;10.0;13;0.7
52561;94.0;10.0;9.0;10.0;10.0;10.0;10.0;69;1.18
12932;95.0;10.0;9.0;10.0;10.0;10.0;9.0;12;0.21
22791;99.0;10.0;10.0;10.0;10.0;10.0;10.0;29;0.7
13030;97.0;10.0;10.0;10.0;10.0;10.0;10.0;20;0.34
72560;97.0;10.0;10.0;10.0;10.0;10.0;10.0;156;2.66
19027;95.0;10.0;10.0;10.0;10.0;10.0;9.0;26;0.62
14244;87.0;9.0;7.0;9.0;10.0;9.0;9.0;4;0.09
67527;;;;;;;;0;
12092;100.0;10.0;10.0;10.0;10.0;9.0;10.0;8;0.18
20779;81.0;9.0;8.0;9.0;9.0;9.0;8.0;56;1.04
18115;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.05
39798;100.0;10.0;10.0;10.0;10.0;9.0;10.0;5;0.09
11400;74.0;8.0;7.0;9.0;9.0;9.0;8.0;30;0.51
63607;;;;;;;;0;
44763;90.0;10.0;10.0;10.0;10.0;10.0;9.0;2;0.05
19432;95.0;10.0;9.0;9.0;10.0;10.0;9.0;9;0.16
49371;93.0;10.0;9.0;10.0;10.0;10.0;9.0;24;0.41
30281;95.0;10.0;9.0;10.0;10.0;10.0;9.0;57;0.96
26984;97.0;10.0;10.0;10.0;10.0;9.0;9.0;116;2.04
65498;;;;;;;;0;
75615;95.0;10.0;9.0;10.0;10.0;9.0;9.0;68;1.17
11160;93.0;9.0;9.0;10.0;10.0;9.0;9.0;24;0.46
35164;93.0;9.0;9.0;10.0;10.0;9.0;9.0;68;1.31
13822;;;;;;;;0;
38172;90.0;9.0;9.0;10.0;10.0;9.0;9.0;9;0.15
61342;;;;;;;;0;
13535;93.0;10.0;10.0;10.0;10.0;9.0;10.0;44;1.45
24120;100.0;10.0;10.0;10.0;10.0;10.0;9.0;13;0.23
16898;98.0;10.0;10.0;10.0;10.0;10.0;10.0;25;0.44
4336;97.0;9.0;10.0;10.0;10.0;10.0;9.0;6;0.1
14885;95.0;10.0;9.0;10.0;10.0;10.0;9.0;27;0.48
42447;96.0;10.0;10.0;10.0;10.0;10.0;10.0;35;0.6
30812;98.0;10.0;10.0;10.0;10.0;10.0;10.0;64;1.92
41244;;;;;;;;0;
39229;99.0;10.0;10.0;10.0;10.0;10.0;10.0;19;0.97
49013;80.0;7.0;5.0;9.0;10.0;7.0;8.0;2;0.03
44129;89.0;9.0;9.0;9.0;9.0;9.0;9.0;160;2.79
18030;92.0;9.0;10.0;10.0;10.0;10.0;9.0;26;1.28
4728;97.0;10.0;10.0;10.0;10.0;10.0;10.0;23;0.4
284;94.0;10.0;9.0;10.0;10.0;10.0;10.0;49;0.91
48675;97.0;10.0;9.0;10.0;10.0;10.0;9.0;61;1.16
43404;94.0;9.0;10.0;10.0;10.0;9.0;9.0;194;3.29
27561;92.0;9.0;10.0;9.0;10.0;10.0;9.0;143;2.56
66933;95.0;10.0;9.0;10.0;10.0;10.0;10.0;4;0.17
23221;;;;;;;;0;
29686;;;;;;;;0;
61219;98.0;10.0;10.0;10.0;10.0;10.0;10.0;9;0.2
51505;92.0;9.0;10.0;10.0;10.0;9.0;10.0;25;0.45
1010;;;;;;;;0;
4047;97.0;10.0;9.0;10.0;10.0;10.0;10.0;6;4.39
66903;98.0;10.0;10.0;10.0;10.0;9.0;10.0;24;0.42
10745;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.56
49061;92.0;10.0;9.0;10.0;10.0;9.0;9.0;46;0.78
32391;97.0;10.0;9.0;10.0;10.0;9.0;10.0;192;3.43
43579;95.0;10.0;10.0;10.0;10.0;8.0;9.0;14;0.24
38079;80.0;8.0;8.0;8.0;10.0;10.0;6.0;3;0.07
42156;99.0;10.0;10.0;10.0;10.0;9.0;10.0;81;1.49
17399;95.0;9.0;9.0;9.0;9.0;9.0;9.0;22;0.39
18655;94.0;10.0;10.0;10.0;10.0;10.0;10.0;104;2.66
51160;93.0;10.0;9.0;10.0;10.0;10.0;9.0;56;0.99
22897;93.0;9.0;9.0;9.0;10.0;9.0;9.0;3;0.06
57921;98.0;10.0;9.0;10.0;10.0;10.0;9.0;20;0.38
55466;91.0;9.0;10.0;10.0;10.0;9.0;9.0;18;0.45
582;88.0;9.0;9.0;9.0;9.0;9.0;9.0;74;1.27
75091;;;;;;;;0;
33739;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.06
8232;81.0;9.0;9.0;9.0;9.0;9.0;9.0;22;0.5
55066;94.0;10.0;9.0;10.0;10.0;9.0;9.0;22;0.45
33190;97.0;10.0;9.0;10.0;10.0;10.0;10.0;47;1.33
8524;94.0;10.0;10.0;10.0;10.0;9.0;9.0;14;0.25
7458;80.0;8.0;10.0;10.0;10.0;6.0;6.0;4;0.07
37731;;;;;;;;0;
42651;99.0;10.0;10.0;10.0;10.0;10.0;10.0;20;0.34
4198;;;;;;;;0;
3522;87.0;8.0;9.0;10.0;9.0;10.0;9.0;18;0.31
75956;100.0;10.0;10.0;10.0;10.0;10.0;10.0;2;0.07
68728;98.0;10.0;10.0;10.0;10.0;9.0;10.0;14;0.24
92;100.0;10.0;10.0;10.0;10.0;10.0;10.0;3;0.06
75698;100.0;10.0;10.0;10.0;10.0;8.0;10.0;1;0.02
20385;98.0;10.0;10.0;10.0;10.0;10.0;10.0;32;1.14
23494;98.0;10.0;10.0;10.0;10.0;9.0;9.0;103;1.77
49578;99.0;10.0;10.0;10.0;10.0;9.0;10.0;215;3.73
28198;96.0;10.0;9.0;10.0;10.0;10.0;10.0;14;0.6
39867;96.0;10.0;10.0;10.0;10.0;9.0;10.0;11;0.2
42688;100.0;9.0;10.0;10.0;10.0;9.0;10.0;3;0.06
70223;92.0;10.0;9.0;10.0;9.0;10.0;9.0;74;1.32
40628;93.0;10.0;9.0;10.0;10.0;9.0;9.0;37;0.66
34740;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.15
40325;95.0;10.0;9.0;10.0;10.0;9.0;9.0;91;1.73
19325;100.0;8.0;8.0;9.0;9.0;10.0;9.0;2;0.03
56699;93.0;10.0;10.0;10.0;10.0;9.0;9.0;5;0.11
70408;95.0;10.0;8.0;10.0;10.0;10.0;9.0;4;0.07
71135;;;;;;;;0;
75516;100.0;10.0;10.0;10.0;10.0;10.0;10.0;32;0.61
59811;100.0;10.0;10.0;9.0;10.0;10.0;10.0;7;0.13
4111;;;;;;;;1;0.04
51961;;;;;;;;0;
53942;100.0;10.0;8.0;10.0;10.0;10.0;10.0;3;0.05
35525;95.0;9.0;9.0;8.0;10.0;10.0;8.0;4;0.07
39644;100.0;10.0;10.0;10.0;10.0;10.0;10.0;8;0.15
64335;93.0;9.0;9.0;10.0;10.0;10.0;9.0;8;0.16
71145;95.0;10.0;9.0;10.0;10.0;10.0;10.0;12;0.21
47898;88.0;10.0;9.0;10.0;10.0;9.0;9.0;14;0.24
54805;95.0;10.0;10.0;10.0;10.0;9.0;9.0;71;1.29
6313;;;;;;;;0;
13879;95.0;10.0;10.0;10.0;10.0;8.0;9.0;80;1.41
74118;;;;;;;;0;
29698;;;;;;;;0;
31859;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0.03
22697;100.0;10.0;10.0;10.0;10.0;9.0;9.0;12;0.21
76011;100.0;10.0;10.0;10.0;10.0;10.0;10.0;13;1.47
42548;95.0;9.0;9.0;9.0;10.0;10.0;10.0;14;0.24
63148;;;;;;;;0;
50277;;;;;;;;0;
13930;;;;;;;;0;
347;81.0;9.0;8.0;10.0;9.0;10.0;9.0;133;2.46
17841;80.0;9.0;6.0;10.0;9.0;10.0;9.0;2;0.05
46878;96.0;10.0;10.0;10.0;10.0;9.0;9.0;132;2.26
40345;93.0;10.0;9.0;10.0;10.0;10.0;10.0;7;0.59
8035;93.0;10.0;10.0;9.0;9.0;10.0;9.0;22;0.38
75765;100.0;10.0;10.0;10.0;10.0;10.0;10.0;4;2.67
52165;96.0;10.0;9.0;10.0;10.0;10.0;9.0;7;0.13
34791;93.0;9.0;9.0;10.0;9.0;10.0;9.0;27;0.88
35987;100.0;10.0;10.0;10.0;10.0;10.0;10.0;75;1.34
12386;97.0;10.0;10.0;10.0;10.0;10.0;10.0;12;0.23
13710;81.0;8.0;8.0;9.0;8.0;9.0;8.0;163;2.82
59845;98.0;10.0;10.0;10.0;10.0;9.0;10.0;193;3.63
70087;84.0;9.0;8.0;9.0;9.0;8.0;8.0;97;1.69
62112;92.0;10.0;9.0;10.0;10.0;9.0;9.0;107;1.91
14226;98.0;10.0;10.0;10.0;10.0;10.0;10.0;55;0.98
57858;;;;;;;;0;
65420;94.0;9.0;10.0;10.0;9.0;10.0;9.0;55;0.96
57751;97.0;10.0;10.0;10.0;10.0;10.0;10.0;101;1.76
37348;96.0;10.0;8.0;10.0;10.0;10.0;10.0;12;0.21
67648;100.0;10.0;10.0;10.0;10.0;10.0;10.0;5;0.11
